"y2_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"1702011004018001","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1702011004023801","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1702011004025401","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1702011004025404","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1702011004033902","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1702011004049201","SHINYANGA","MASWA","BADI",659,"MASWA MAGHARIBI",0,15.95,1,18.18
"1703002007002801","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004201","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004202","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004401","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004403","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004404","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007004405","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007010301","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007010306","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007010307","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007010308","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007011501","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007012401","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007012402","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007017501","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007017503","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703002007031701","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"1703008003022101","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003022103","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003026501","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003058501","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003071101","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003071104","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003088901","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003103201","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1703008003121301","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"1704001312002801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312002802","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312004401","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312005801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312005901","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312006801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312008901","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312008903","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312009801","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704001312009802","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"1704002007002101","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007022701","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007038201","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007038204","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007038205","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007039902","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007040901","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007040903","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007043401","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007045701","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007058901","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007058903","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704002007058908","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"1704021001003601","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001005901","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001006801","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001009201","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001009202","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001017501","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001017503","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001018101","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001018103","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001018801","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704021001019201","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"1704023001000401","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002002","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002008","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002013","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002014","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002401","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001002403","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001006201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001006207","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001012201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001012301","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001012303","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001015101","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1704023001015201","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"1705006011006701","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011006703","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011010301","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011030201","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011034801","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011039901","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011047301","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011049701","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011049703","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1705006011049801","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"1706004003002801","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003002803","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003002804","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003003901","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003009301","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003009302","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003011701","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003011702","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003019101","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003025301","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003032101","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706004003034501","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"1706015002003701","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002004401","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002006001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002006003","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002007101","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002007108","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002007117","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002008401","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002037601","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002037605","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002048501","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002048503","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1706015002066201","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"1707012001001601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001001603","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001005001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001008401","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001008801","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001014801","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001016101","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001016103","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001016104","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001017601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001017602","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001017603","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707012001020601","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001001801","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001001803","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001003501","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001010601","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001010603","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001010604","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001014401","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001021801","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001025001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001034602","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1707013001044901","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"1708008305003301","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305005201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305005501","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305005506","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305008201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013401","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013403","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013404","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013408","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013701","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305013702","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305014201","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708008305014801","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"1708010002008801","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002014801","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002017601","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002021701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002028301","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002029701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002029702","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002031701","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708010002033601","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"1708017001007401","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001008901","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001008902","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001011401","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001011601","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001019101","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001019103","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001019106","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001020501","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001021101","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001021104","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001021106","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1708017001035701","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"1801009001006801","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001006805","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001009201","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001017501","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001018801","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001024101","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001030001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001032201","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801009001041101","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"1801018003022701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003042701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003042703","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003060701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003104401","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003104403","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003110301","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003126301","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003161701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801018003169701","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"1801027001014801","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001026301","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001029701","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001033601","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001051101","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001055801","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001055802","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001065601","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1801027001075501","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"1802003003005601","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003019301","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003019302","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003019303","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003026101","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003026901","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003027201","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003046001","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003053201","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802003003055601","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"1802014005003601","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005003603","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005006801","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005009201","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005017501","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005018101","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005018801","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005018805","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005019201","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005019203","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802014005022501","KAGERA","BUKOBA RURAL","KITOBO",168,"NKENGE",1,92.32,1,31.47
"1802031002002001","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002002003","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002009901","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002013901","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002017401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002025501","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002031601","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002032401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1802031002039401","KAGERA","BUKOBA RURAL","BUGANDIKA",169,"NKENGE",1,92.32,1,31.47
"1803005002006801","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002009201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002018801","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002019201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002030001","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002032201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002032203","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002032206","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002041101","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002041103","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002049201","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803005002049202","KAGERA","MULEBA","LZIGO",191,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803013006001301","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006027401","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006029701","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006029703","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006038201","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006047001","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006047002","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006050201","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006054301","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803013006058501","KAGERA","MULEBA","KARAMBI",192,"MULEBA KUSINI",1,100,1,15.54
"1803031002001601","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803031002007601","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803031002014501","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803031002014503","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,62.07,1,14.8
"1803031002014509","KAGERA","MULEBA","MUHUTWE",193,"MULEBA KASKAZINI",1,62.07,1,14.8
