"y3_hhid","reg","dis","ward","id","con","ccm_leg10","split_leg10","ccm_prez10","split_prez10"
"2723-001","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"2724-001","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"2725-002","MWANZA","GEITA","KATORO",483,"BUSANDA",1,13.12,1,18.6
"2725-004","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"2726-001","SHINYANGA","SHINYANGA RURAL","USULE",673,"SOLWA",1,43.85,1,53.81
"2727-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2727-003","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2729-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2730-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2730-003","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2731-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2731-004","SHINYANGA","SHINYANGA URBAN","NDALA",685,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2731-010","SINGIDA","IRAMBA","IBAGA",700,"IRAMBA MASHARIKI",1,55.27,1,52.73
"2732-001","SHINYANGA","SHINYANGA URBAN","LBADAKULI",687,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2733-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2734-001","SHINYANGA","SHINYANGA RURAL","MWAKITOLYO",679,"SOLWA",1,43.85,1,53.81
"2734-003","MWANZA","MISUNGWI","BUSONGO",517,"MISUNGWI",1,72.73,1,50.58
"2735-001","SHINYANGA","SHINYANGA RURAL","SALAWE",674,"SOLWA",1,43.85,1,53.81
"2735-003","KAGERA","BIHARAMULO","NYABUSOZI",158,"BIHARAMULO MAGHARIBI",0,2.29,1,7.65
"2736-001","MWANZA","GEITA","KALANGALALA",480,"GEITA",1,21.56,1,14.83
"2737-001","MWANZA","GEITA","NYANG'HWALE",485,"NYANG'HWALE",1,73.53,1,58.26
"2738-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2739-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2740-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2741-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2741-002","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2742-001","SHINYANGA","BARIADI","LUGULU",623,"BARIADI MASHARIKI",0,6.89,1,31.2
"2742-007","SHINYANGA","BARIADI","BUNAMHALA",624,"BARIADI MAGHARIBI",1,9.46,1,30.47
"2742-008","SHINYANGA","BARIADI","MWADOBANA",625,"BARIADI MAGHARIBI",1,9.46,1,30.47
"2742-010","SHINYANGA","BARIADI","BARIADI",626,"BARIADI MAGHARIBI",1,9.46,1,30.47
"2743-002","SHINYANGA","KAHAMA","KAHAMA MJINI",640,"KAHAMA",1,19.47,1,31.09
"2744-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2744-104","DAR-ES-SALAAM","TEMEKE","KIBADA",96,"KIGAMBONI",1,26.47,1,30.76
"2745-001","MWANZA","ILEMELA","PASIANSI",495,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"2746-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2747-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2748-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2748-006","MWANZA","GEITA","BUKOLI",486,"BUSANDA",1,13.12,1,18.6
"2749-001","SHINYANGA","KAHAMA","MWENDAKULIMA",646,"KAHAMA",1,19.47,1,31.09
"2749-005","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2751-001","KAGERA","BIHARAMULO","KALENGE",159,"BIHARAMULO MAGHARIBI",0,2.29,1,7.65
"2752-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2753-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2754-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2754-002","SHINYANGA","BUKOMBE","USHIRIKA",630,"BUKOMBE",0,22.29,1,9.41
"2754-006","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2755-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2755-002","SHINYANGA","KAHAMA","CHELA",647,"MSALALA",1,42.08,1,38.36
"2755-102","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2756-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2756-003","SHINYANGA","BUKOMBE","MASUMBWE",631,"BUKOMBE",0,22.29,1,9.41
"2756-004","MWANZA","GEITA","NYAMALIMBE",484,"BUSANDA",1,13.12,1,18.6
"2757-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2758-001","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2759-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2759-002","SHINYANGA","KAHAMA","KILAGO",639,"KAHAMA",1,19.47,1,31.09
"2760-002","SHINYANGA","BUKOMBE","RUNZEWE",628,"BUKOMBE",0,22.29,1,9.41
"2760-003","SHINYANGA","KAHAMA","ULOWA",648,"KAHAMA",1,19.47,1,31.09
"2760-004","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2761-001","SHINYANGA","BUKOMBE","IPONYA",632,"BUKOMBE",0,22.29,1,9.41
"2762-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2763-001","SHINYANGA","KAHAMA","KINAMAPULA",649,"KAHAMA",1,19.47,1,31.09
"2764-001","TABORA","URAMBO","UYUMBU",760,"URAMBO MASHARIKI",1,52.33,1,58.27
"2765-001","SHINYANGA","KAHAMA","BUGARAMA",635,"MSALALA",1,42.08,1,38.36
"2766-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2766-002","TABORA","URAMBO","IGAGALA",761,"URAMBO MAGHARIBI",1,22.02,1,45.6
"2767-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2768-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2769-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2770-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2770-004","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2770-005","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2771-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2771-003","MWANZA","MISUNGWI","ILUJAMATE",518,"MISUNGWI",1,72.73,1,50.58
"2771-006","SHINYANGA","KAHAMA","IDAHINA",645,"KAHAMA",1,19.47,1,31.09
"2772-001","SHINYANGA","KAHAMA","SEGESE",650,"MSALALA",1,42.08,1,38.36
"2773-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2774-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2775-001","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2775-002","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2776-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2777-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2777-010","MWANZA","MISUNGWI","KAROMIJE",519,"MISUNGWI",1,72.73,1,50.58
"2778-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2780-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2780-003","SHINYANGA","KAHAMA","BULUNGWA",637,"KAHAMA",1,19.47,1,31.09
"2781-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2782-001","SHINYANGA","KAHAMA","IDAHINA",645,"KAHAMA",1,19.47,1,31.09
"2783-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2784-001","SHINYANGA","KAHAMA","IGWAMANONI",638,"KAHAMA",1,19.47,1,31.09
"2785-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2786-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2787-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2788-001","KAGERA","BIHARAMULO","BWANGA",160,NA,NA,NA,NA,NA
"2788-002","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2788-006","SHINYANGA","BARIADI","LUGULU",623,"BARIADI MASHARIKI",0,6.89,1,31.2
"2789-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2789-104","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2790-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2791-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2791-003","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2791-007","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2792-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2792-106","SHINYANGA","BUKOMBE","UYOVU",629,"BUKOMBE",0,22.29,1,9.41
"2793-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2793-002","SHINYANGA","BUKOMBE","UYOVU",629,"BUKOMBE",0,22.29,1,9.41
"2793-003","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2793-004","SHINYANGA","KAHAMA","LUNGUYA",636,"MSALALA",1,42.08,1,38.36
"2794-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2795-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2796-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2796-003","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2796-006","TABORA","IGUNGA","BUKOKO",723,"IGUNGA",1,49.68,1,51.33
"2797-001","SHINYANGA","MEATU","MWANHUZI",668,"MEATU",0,3.51,1,29.98
"2797-002","SHINYANGA","MEATU","MWANHUZI",668,"MEATU",0,3.51,1,29.98
"2797-017","SHINYANGA","MEATU","MWAMANONGU",669,"MEATU",0,3.51,1,29.98
"2798-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2799-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2800-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2800-005","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2801-001","SINGIDA","MANYONI","MAKE - AZIMIO",705,"MANYONI MASHARIKI",1,77.22,1,75.41
"2802-001","SHINYANGA","MEATU","KAMALI",670,"MEATU",0,3.51,1,29.98
"2802-002","SHINYANGA","MEATU","KAMALI",670,"MEATU",0,3.51,1,29.98
"2803-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2804-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2805-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2806-001","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2806-002","SHINYANGA","MEATU","MWAMISHALI",665,"MEATU",0,3.51,1,29.98
"2807-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2808-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2808-004","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2809-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2810-001","SHINYANGA","MEATU","LUBIGA",671,"KISESA",1,25.54,1,22.97
"2811-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2811-008","SHINYANGA","MEATU","SAKASAKA",672,"KISESA",1,25.54,1,22.97
"2812-001","SHINYANGA","BUKOMBE","ILOLANGULU",633,"BUKOMBE",0,22.29,1,9.41
"2813-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2814-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2814-009","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2815-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2816-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2817-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2818-001","SHINYANGA","MEATU","MWABUSALU",666,"KISESA",1,25.54,1,22.97
"2819-001","SINGIDA","MANYONI","CHIKOLA",706,"MANYONI MASHARIKI",1,77.22,1,75.41
"2820-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2821-001","SHINYANGA","SHINYANGA RURAL","MWANTINI",680,"SOLWA",1,43.85,1,53.81
"2821-003","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2822-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2822-004","ARUSHA","ARUSHA","NGARENARO",19,"ARUSHA  MJINI",0,19.23,NA,NA
"2823-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2824-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2825-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2826-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2827-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2827-002","SHINYANGA","SHINYANGA URBAN","IBINZAMATA",688,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2828-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2829-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2830-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2831-001","MWANZA","NYAMAGANA","IGOGO",525,"NYAMAGANA",0,15.23,1,1.95
"2832-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2833-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2833-102","SHINYANGA","KISHAPU","UKENYENGE",655,"KISHAPU",1,49.14,1,47
"2834-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2834-002","SHINYANGA","SHINYANGA URBAN","NGOKOLO",689,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2835-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2836-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2837-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2837-004","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2838-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2839-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2839-003","SHINYANGA","MASWA","BUSILILI",664,"MASWA MASHARIKI",0,0.140000000000001,1,24.59
"2840-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2840-004","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2841-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2842-001","SHINYANGA","BUKOMBE","USHIROMBO",627,"BUKOMBE",0,22.29,1,9.41
"2842-002","MWANZA","MISUNGWI","BUSONGO",517,"MISUNGWI",1,72.73,1,50.58
"2843-001","SHINYANGA","SHINYANGA URBAN","CHIBE",684,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2844-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2845-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2846-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2846-002","MARA","BUNDA","BUNDA",321,"BUNDA",1,36.74,1,5.73999999999999
"2846-004","SHINYANGA","BUKOMBE","MASUMBWE",631,"BUKOMBE",0,22.29,1,9.41
"2846-008","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2846-009","SHINYANGA","SHINYANGA URBAN","NDALA",685,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2846-010","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2846-012","SHINYANGA","MEATU","MWANHUZI",668,"MEATU",0,3.51,1,29.98
"2847-001","SHINYANGA","KISHAPU","SONGWA",656,"KISHAPU",1,49.14,1,47
"2848-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2848-105","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2849-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2850-001","MWANZA","ILEMELA","BUGOGWA",492,"ILEMELA",0,7.15000000000001,0,0.899999999999999
"2850-004","MWANZA","UKEREWE","ILANGALA",537,"UKEREWE",0,16.14,0,2.22
"2852-001","SHINYANGA","SHINYANGA URBAN","KOLANDOTO",690,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2852-003","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2853-001","KAGERA","BUKOBA URBAN","NSHAMBYA",181,"BUKOBA MJINI",1,14.19,0,3.59999999999999
"2855-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2855-002","SHINYANGA","SHINYANGA RURAL","SAMUYE",681,"SOLWA",1,43.85,1,53.81
"2856-001","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2856-002","TABORA","IGUNGA","KINUNGU",728,"IGUNGA",1,49.68,1,51.33
"2857-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2858-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2859-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2860-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2860-003","SHINYANGA","KISHAPU","KISHAPU",652,"KISHAPU",1,49.14,1,47
"2861-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2862-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2863-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2864-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2864-003","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2865-001","SHINYANGA","KISHAPU","SHAGIHILU",653,"KISHAPU",1,49.14,1,47
"2866-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2867-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2867-002","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2867-004","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2868-001","SHINYANGA","KISHAPU","NGOFILA",657,"KISHAPU",1,49.14,1,47
"2869-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2870-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2870-003","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2871-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2871-006","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2872-001","SHINYANGA","SHINYANGA URBAN","KAMBARAGE",683,"SHINYANGA MJINI",1,0.329999999999998,1,11.49
"2873-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2873-006","TABORA","IGUNGA","MBUTU",725,"IGUNGA",1,49.68,1,51.33
"2873-007","SINGIDA","MANYONI","ITIGI",707,"MANYONI MAGHARIBI",1,9.46,1,70.02
"2874-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2875-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2876-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2877-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2877-002","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2877-008","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2878-001","SHINYANGA","KISHAPU","KILOLELI",654,"KISHAPU",1,49.14,1,47
"2879-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2879-003","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2879-006","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2880-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2881-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2882-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2883-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2884-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2884-006","MBEYA","MBEYA URBAN","NZOVWE",361,"MBEYA MJINI",0,29.88,0,13.66
"2885-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2885-002","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2885-005","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2886-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2887-001","KAGERA","KARAGWE","KITUNTU",184,"KARAGWE",1,9.3,1,22.6
"2889-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2889-003","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2890-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2891-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2892-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2893-001","KAGERA","KARAGWE","KIMULI",188,"KYERWA",1,27.27,1,21.44
"2894-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2895-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2895-003","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2895-004","KAGERA","KARAGWE","BWERANYANGE",189,"KARAGWE",1,9.3,1,22.6
"2895-005","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2896-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2897-001","KAGERA","KARAGWE","NYAKAKIKA",185,"KARAGWE",1,9.3,1,22.6
"2898-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2899-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2900-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2901-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2902-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2903-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2904-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2905-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2906-001","KAGERA","KARAGWE","MURONGO",186,"KYERWA",1,27.27,1,21.44
"2907-001","KAGERA","BUKOBA RURAL","KASAMBYA",167,"NKENGE",1,92.32,1,31.47
"2908-001","KAGERA","BUKOBA RURAL","NSUNGA",171,"NKENGE",1,92.32,1,31.47
