"","y2_hhid","reg","dis","ward","id","con","ccm_prez05","split_prez05"
"280","0304002001019301","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"281","0304002001019306","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"282","0304002001041901","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"283","0304002001048301","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"284","0304002001048304","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"285","0304002001062801","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"286","0304002001093601","KILIMANJARO","MOSHI RURAL","MWIKA KUSINI",233,"VUNJO",1,38.7
"287","0304014003008101","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"288","0304014003008102","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"289","0304014003008901","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"290","0304014003029701","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"291","0304014003032001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"292","0304014003032601","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"293","0304014003049501","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"294","0304014003058501","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"295","0304014003065001","KILIMANJARO","MOSHI RURAL","KIMOCHI",234,"MOSHI VIJIJINI",1,56.4
"296","0304031003002401","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"297","0304031003002405","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"298","0304031003011401","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"299","0304031003011403","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"300","0304031003011901","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"301","0304031003015901","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"302","0304031003015907","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"303","0304031003017201","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"304","0304031003021001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"305","0304031003024001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"306","0304031003027001","KILIMANJARO","MOSHI RURAL","KIRUA VUNJO MASHARIKI",235,"VUNJO",1,38.7
"307","0305004002006801","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"308","0305004002009202","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"309","0305004002017501","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"310","0305004002017502","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"311","0305004002018801","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"312","0305004002030001","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"313","0305004002032201","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"314","0305004002041101","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"315","0305004002065201","KILIMANJARO","HAI","MASAMA MASHARIKI",229,"HAI",1,20.5
"316","0305010004010501","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"317","0305010004021901","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"318","0305010004021905","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"319","0305010004035101","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"320","0305010004047001","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"321","0305010004057401","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"322","0305010004057402","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"323","0305010004068501","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"324","0305010004070801","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"325","0305010004080301","KILIMANJARO","HAI","SIHA KATI",230,"SIHA",1,66.2
"326","0305013005002801","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"327","0305013005004201","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"328","0305013005004401","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"329","0305013005004404","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"330","0305013005004406","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"331","0305013005010301","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"332","0305013005011501","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"333","0305013005011502","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"334","0305013005011507","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"335","0305013005012401","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"336","0305013005017501","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"337","0305013005017503","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"338","0305013005023101","KILIMANJARO","HAI","HAI MJINI",231,"HAI",1,20.5
"339","0401015002000601","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"340","0401015002003001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"341","0401015002015801","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"342","0401015002039901","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"343","0401015002041201","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"344","0401015002044001","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"345","0401015002045401","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"346","0401015002054301","TANGA","KOROGWE","MASHEWA",778,"KOROGWE VIJIJINI",1,80.2
"347","0401027004035001","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"348","0401027004048701","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"349","0401027004085401","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"350","0401027004118901","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"351","0401027004134301","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"352","0401027004134304","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"353","0401027004142101","TANGA","LUSHOTO","LUSHOTO",783,"LUSHOTO",1,81
"354","0402004005004401","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"355","0402004005004402","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"356","0402004005011201","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"357","0402004005011501","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"358","0402004005012401","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"359","0402004005019301","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"360","0402004005031701","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"361","0402004005031703","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"362","0402004005041901","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"363","0402004005041903","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"364","0402004005048301","TANGA","KOROGWE","KERENGE",779,"KOROGWE VIJIJINI",1,80.2
"365","0402008352000201","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"366","0402008352000203","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"367","0402008352000901","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"368","0402008352001501","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"369","0402008352001601","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"370","0402008352002301","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"371","0402008352002901","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"372","0402008352003501","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"373","0402008352005001","TANGA","KOROGWE","KOROGWE",780,"KOROGWE MJINI",1,73.8
"374","0402012002008401","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"375","0402012002008701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"376","0402012002018701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"377","0402012002022601","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"378","0402012002028701","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"379","0402012002030001","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"380","0402012002032901","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"381","0402012002032906","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"382","0402012002040301","TANGA","KOROGWE","MAGOMA",781,"KOROGWE VIJIJINI",1,80.2
"383","0403009003000901","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"384","0403009003003001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"385","0403009003004101","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"386","0403009003007001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"387","0403009003007002","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"388","0403009003010701","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"389","0403009003010704","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"390","0403009003016801","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"391","0403009003016804","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"392","0403009003027001","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"393","0403009003039901","TANGA","MUHEZA","MISALAI",787,"MUHEZA",1,78.1
"394","0403034001005401","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"395","0403034001006501","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"396","0403034001007701","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"397","0403034001009301","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"398","0403034001015701","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"399","0403034001015703","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"400","0403034001015705","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"401","0403034001017601","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"402","0403034001017602","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"403","0403034001020201","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"404","0403034001035101","TANGA","MUHEZA","BWEMBWERA",788,"MUHEZA",1,78.1
"405","0404024003005001","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"406","0404024003006401","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"407","0404024003007501","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"408","0404024003007901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"409","0404024003009601","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"410","0404024003012301","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"411","0404024003012901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"412","0404024003014901","TANGA","TANGA","CHONGOLEANI",799,"TANGA MJINI",1,44.9
"413","0405002005000501","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"414","0405002005000601","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"415","0405002005004502","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"416","0405002005004701","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"417","0405002005004801","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"418","0405002005005602","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"419","0405002005005603","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"420","0405002005006001","TANGA","PANGANI","BWENI",794,"PANGANI",1,52.5
"421","0405010004001601","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"422","0405010004003501","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"423","0405010004003503","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"424","0405010004004501","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"425","0405010004005001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"426","0405010004008401","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"427","0405010004008801","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"428","0405010004011001","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"429","0405010004014801","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"430","0405010004014803","TANGA","PANGANI","TUNGAMAA",795,"PANGANI",1,52.5
"431","0406003001004401","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"432","0406003001028501","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"433","0406003001034701","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"434","0406003001035101","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"435","0406003001039601","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"436","0406003001089501","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"437","0406003001094101","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"438","0406003001094103","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"439","0406003001108301","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"440","0406003001108305","TANGA","HANDENI","MAZINGARA",770,"HANDENI",1,77.6
"441","0406017003005501","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"442","0406017003011401","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"443","0406017003011602","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"444","0406017003016802","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"445","0406017003030301","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"446","0406017003032801","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"447","0406017003040701","TANGA","HANDENI","KOMKONGA",771,"HANDENI",1,77.6
"448","0406019002017601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"449","0406019002033901","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"450","0406019002033902","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"451","0406019002044601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"452","0406019002053201","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"453","0406019002054701","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"454","0406019002060401","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"455","0406019002067301","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"456","0406019002078601","TANGA","HANDENI","CHANIKA",772,"HANDENI",1,77.6
"457","0407011002003201","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"458","0407011002003901","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"459","0407011002003902","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"460","0407011002003904","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"461","0407011002012301","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"462","0407011002013001","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"463","0407011002019001","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"464","0407011002026101","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"465","0407011002031402","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"466","0407011002032401","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"467","0407011002032403","TANGA","KILINDI","KWEDIBOMA",776,"KILINDI",1,87.6
"468","0501008005026101","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"469","0501008005035801","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"470","0501008005072901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"471","0501008005076901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"472","0501008005122901","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"473","0501008005132701","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"474","0501008005134001","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"475","0501008005137201","MOROGORO","KILOSA","MSOWERO",385,"KILOSA",1,75.7
"476","0501034002006601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"477","0501034002007801","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"478","0501034002007803","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"479","0501034002023701","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"480","0501034002028001","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"481","0501034002034501","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"482","0501034002039601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"483","0501034002044601","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"484","0501034002044603","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"485","0501034002045701","MOROGORO","KILOSA","MANDEGE",386,"GAIRO",1,94.2
"486","0502018007003801","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"487","0502018007018002","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"488","0502018007030801","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"489","0502018007041101","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"490","0502018007051601","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"491","0502018007051604","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"492","0502018007051605","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"493","0502018007056401","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"494","0502018007059501","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"495","0502018007064901","MOROGORO","MOROGORO RURAL","MKUYUNI",394,"MOROGORO KUSINI MASHARIKI",1,76.8
"496","0503008321001201","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"497","0503008321001301","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"498","0503008321001601","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"499","0503008321002401","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"500","0503008321004001","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"501","0503008321004701","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"502","0503008321005301","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"503","0503008321005302","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"504","0503008321005304","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"505","0503008321005901","MOROGORO","KILOMBERO","LUMELO",379,"KILOMBERO",1,71.9
"506","0503010001007102","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"507","0503010001021201","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"508","0503010001024101","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"509","0503010001045901","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"510","0503010001045902","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"511","0503010001060401","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"512","0503010001075401","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"513","0503010001088601","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"514","0503010001117901","MOROGORO","KILOMBERO","IDETE",380,"KILOMBERO",1,71.9
"515","0504005303000601","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"516","0504005303000801","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"517","0504005303000806","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"518","0504005303001101","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"519","0504005303001301","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"520","0504005303001303","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"521","0504005303004701","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"522","0504005303005001","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"523","0504005303005401","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"524","0504005303005501","MOROGORO","ULANGA","VIGOI",417,"ULANGA MASHARIKI",1,76.1
"525","0504007002002501","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"526","0504007002007101","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"527","0504007002014401","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"528","0504007002015701","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"529","0504007002036901","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"530","0504007002040701","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"531","0504007002050501","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"532","0504007002075501","MOROGORO","ULANGA","LSONGO",418,"ULANGA MASHARIKI",1,76.1
"533","0505002018003601","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"534","0505002018004401","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"535","0505002018004801","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"536","0505002018004901","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"537","0505002018006801","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"538","0505002018006802","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"539","0505002018007201","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"540","0505002018009201","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"541","0505002018012501","MOROGORO","MOROGORO URBAN","KINGO",399,"MOROGORO MJINI",1,70.6
"542","0505009001002101","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"543","0505009001002901","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"544","0505009001002903","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"545","0505009001003301","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"546","0505009001004701","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"547","0505009001006501","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"548","0505009001008101","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"549","0505009001009401","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"550","0505009001013301","MOROGORO","MOROGORO URBAN","MAZIMBU",400,"MOROGORO MJINI",1,70.6
"551","0505009333000301","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"552","0505009333000401","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"553","0505009333003601","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"554","0505009333004101","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"555","0505009333004201","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"556","0505009333006301","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"557","0505009333009401","MOROGORO","MOROGORO URBAN","MWEMBESONGO",401,"MOROGORO MJINI",1,70.6
"558","0505019314003601","MOROGORO","MOROGORO URBAN","KIHONDA",402,"MOROGORO MJINI",1,70.6
"559","0505019314003901","MOROGORO","MOROGORO URBAN","KIHONDA",402,"MOROGORO MJINI",1,70.6
"560","0505019314004401","MOROGORO","MOROGORO URBAN","KIHONDA",402,"MOROGORO MJINI",1,70.6
"561","0505019314004407","MOROGORO","MOROGORO URBAN","KIHONDA",402,"MOROGORO MJINI",1,70.6
